DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Price,Ecology_2_A,Ecology_3_A,Shops_2_A
12,1,37.684459620709475,19.684459620709475,8.0,13,16,1982,0.090799103,74,19083,2,900.0,5,15,146453.1987548015,0,0,0
84,1,34.94990255389836,19.69905624841817,5.0,5,5,1961,0.006076152,30,5285,0,645.0,6,6,157290.1916921251,0,0,0
9,3,78.50419451835499,42.38672124924452,10.0,7,16,1996,0.069753361,53,13670,4,900.0,1,11,379586.05021624704,0,0,0
1,2,64.47535727726968,32.5521342349919,1.0,21,22,2018,0.007122317,1,264,0,900.0,0,1,197079.17785117586,0,0,0
23,1,38.53001965285644,22.53001965285644,6.0,2,5,1977,0.005767451,1,388,0,900.0,0,0,68177.17857768822,0,0,0
12,3,79.06713341055087,47.164854032707396,10.0,17,17,1991,0.090799103,74,19083,2,900.0,5,15,302272.55131002696,0,0,0
23,1,41.57977135837287,18.9865911050792,8.0,5,10,2014,0.075778755,6,1437,3,900.0,0,2,111481.14447793223,0,0,0
6,1,43.41133140466797,21.66392883217304,1.0,11,17,1977,0.243204519,5,1564,0,540.0,0,0,127557.07644034027,0,0,0
1,2,64.59520011806417,32.5521342349919,10.0,4,17,2015,0.007122317,1,264,0,900.0,0,1,203167.12574257728,0,0,0
0,2,47.9523665436645,31.625847183857022,5.0,4,5,1965,0.319809354,25,4756,16,2857.0,5,8,177320.99959999367,0,0,0
44,1,33.938750019723045,21.77293026842016,9.0,1,12,1968,0.232205084,24,4860,1,80.0,0,3,142402.73927153,0,0,0
34,3,119.36021612377216,68.14859759885246,14.0,12,14,2000,0.069753361,53,13670,4,900.0,1,11,595348.3058066913,0,0,0
1,3,87.1813500535642,46.96048008775955,1.0,6,17,1977,0.007122317,1,264,0,900.0,0,1,246515.9829120923,0,0,0
27,1,39.62813645902962,19.603796949106727,9.0,4,17,2015,0.072157581,2,629,1,900.0,0,0,139044.68642780127,0,0,1
23,2,53.08852278104384,37.08852278104384,6.0,3,6,2017,0.005767451,1,388,0,900.0,0,0,82733.31527199424,0,0,0
121,2,45.25095327999151,23.17174651341234,6.0,10,14,1977,0.212515361,19,3293,16,628.0,3,7,89659.18778512819,0,0,0
33,2,46.834671361532656,30.742529904670512,5.0,4,5,1964,0.051942062,17,4017,7,800.0,2,0,238135.7507826436,0,0,0
8,2,59.228601814430036,33.70481175867325,11.0,8,14,2004,0.458174486,26,4439,1,1130.0,1,5,267965.5573240196,0,1,0
29,1,42.45516271640762,21.18245415034141,9.0,16,16,1977,0.086885265,10,2277,2,1547.0,0,0,171503.2496131572,0,0,0
1,3,83.74925668034018,52.27909668502703,20.0,5,17,1977,0.007122317,1,264,0,900.0,0,1,260380.61542791512,0,0,0
107,3,56.679801465212535,46.23416034799512,5.0,9,9,1965,0.174739084,17,3379,9,100.0,0,3,228361.0652026916,0,0,0
6,2,54.21375169375454,32.5521342349919,1.0,15,15,1977,0.243204519,5,1564,0,540.0,0,0,175877.2475872327,0,0,0
56,3,57.99598888737663,37.31322625456818,6.0,4,9,1973,0.035145267,42,9292,3,2620.0,0,3,275945.1886548664,0,0,0
84,3,69.18272242544242,48.92018255948732,9.0,8,12,1967,0.14966637300000002,22,4789,2,4087.0,4,1,307709.9848415315,0,0,0
9,1,41.46731793530371,20.085635048400796,8.0,4,17,1995,0.161531741,25,5648,1,30.0,2,4,131115.57885653677,0,0,0
53,1,35.64547708982241,20.722647950682763,9.0,6,14,1974,0.313924552,22,4625,11,3855.0,2,10,204113.998858006,0,0,0
53,1,33.20933548738583,20.290246700350146,5.0,9,9,1969,0.049637257,34,7759,0,229.0,1,3,186933.36949519868,0,0,0
6,3,75.203313559233,64.203313559233,1.0,13,25,2015,0.243204519,5,1564,0,540.0,0,0,211324.91795717189,0,0,0
23,1,52.787089900600655,21.66392883217304,1.0,7,9,2015,0.014072961,2,475,0,900.0,0,0,104160.49217532984,0,0,0
44,2,46.27938897761965,30.736113056919628,6.0,6,9,1980,0.036122292,24,4378,0,1036.0,1,1,187299.327683148,0,0,0
27,2,67.33281829017353,32.5521342349919,1.0,11,17,1977,0.072157581,2,629,1,900.0,0,0,195469.50201556308,0,0,1
77,2,58.957596697253656,34.11931432149504,8.0,5,12,1975,6.99893e-05,46,10309,1,240.0,1,16,207816.88317246505,0,0,0
30,1,40.9472460845772,21.66392883217304,1.0,1,3,1977,7.81528e-05,22,6398,141,1046.0,3,23,130259.93885409733,0,0,0
103,1,38.174327931544674,23.123014447210174,9.0,6,12,1969,0.014423114,19,3806,4,900.0,0,3,194273.04455506642,0,0,0
27,3,48.65248169050729,31.652481690507287,7.0,26,27,1977,0.072157581,2,629,1,900.0,0,0,178621.89102954927,0,0,1
86,1,39.662670536877606,26.01406042614045,5.0,4,8,1959,0.161975568,31,7010,5,4508.0,3,7,181770.96226324808,0,1,0
167,3,67.49141306582247,47.330105409067194,7.0,7,7,1950,0.236108458,16,3893,27,900.0,3,10,436153.9557215575,0,0,0
94,1,36.9098630199371,20.9098630199371,6.0,4,9,1971,0.282797669,33,8667,2,900.0,0,6,162231.34369061922,0,0,0
6,3,80.28453950894185,46.96048008775955,10.0,19,23,1977,0.243204519,5,1564,0,540.0,0,0,222842.46000618246,0,0,0
75,1,24.74973654313709,16.53130579871902,3.0,5,5,1975,0.307466659,30,5048,9,325.0,2,5,86821.6195226154,0,1,0
58,3,116.40569299260972,99.40569299260972,7.0,3,3,2016,0.43788524,23,5735,3,1084.0,0,5,296165.9366894613,0,0,0
38,1,43.219960950016954,21.992353698661514,9.0,18,24,2011,0.060753049,15,2787,2,520.0,0,7,234749.3645397998,0,0,0
41,1,38.097860065553405,19.59931249511827,7.0,14,14,2008,0.175054867,36,10055,3,900.0,1,0,173252.42643115306,0,0,0
9,2,52.45170563933482,24.40616853739975,9.0,9,12,2010,0.161531741,25,5648,1,30.0,2,4,77093.06944928026,0,0,0
45,4,102.2623025770261,73.6774585481363,9.0,6,7,1958,0.195781053,23,5212,6,900.0,3,2,439726.6066637209,0,0,0
27,3,75.197788077287,46.96048008775955,7.0,16,19,1977,0.211401214,9,1892,0,900.0,0,1,162549.7752796906,0,0,0
55,3,78.20652250455932,41.903431286935096,10.0,9,12,2001,0.041365446,31,5569,0,900.0,1,4,328117.14758881513,0,0,0
1,3,75.08177165273419,64.08177165273419,1.0,13,17,2015,0.007122317,1,264,0,900.0,0,1,211523.60058713926,0,0,0
93,2,50.16020413917922,34.702593944815156,6.0,4,12,1976,0.521867054,25,6149,0,900.0,0,0,155776.93099642431,0,0,0
75,3,79.86673438153376,53.549418274088495,7.0,6,7,1954,0.122090347,29,6566,7,1894.0,4,0,296134.3282298842,0,0,0
30,3,70.1930711384929,46.96048008775955,1.0,4,8,1977,7.81528e-05,22,6398,141,1046.0,3,23,108658.69423995822,0,0,0
23,1,40.45519480947461,21.66392883217304,10.0,6,20,2017,0.034656082000000005,0,168,0,900.0,0,0,96285.87659020838,0,0,0
94,1,37.04161888658318,22.386195432144586,6.0,1,9,1973,0.127375905,43,8429,3,900.0,3,9,144136.38024372965,0,0,0
1,2,67.40405113163801,32.5521342349919,1.0,5,20,2015,0.007122317,1,264,0,900.0,0,1,259255.811276658,0,0,0
11,3,51.43476230766603,37.42339325830104,5.0,3,9,1973,0.012338886,35,5776,1,2078.0,2,4,202852.9144567084,0,0,0
125,2,45.790012545308926,32.16349273019555,5.0,3,5,1967,0.040242764,25,3478,11,2729.0,3,1,219873.8449545024,0,0,0
6,1,39.709108339448655,21.66392883217304,1.0,10,25,2017,0.243204519,5,1564,0,540.0,0,0,134922.64163258972,0,0,0
13,1,40.600572618158026,20.39652449313902,10.0,18,18,2001,0.090799103,74,19083,2,900.0,5,15,186870.97186965068,0,0,0
59,3,74.39851909380022,45.61920494887738,10.0,7,16,1985,0.309479124,35,7715,4,990.0,0,6,409728.6805340408,0,0,0
23,2,61.42259578595206,60.242931325402004,1.0,14,25,1977,0.075778755,6,1437,3,900.0,0,2,162052.06450784186,0,0,0
99,1,40.07190895724684,23.497557836328145,10.0,9,22,1992,0.012338886,35,5776,1,2078.0,2,4,186351.71418477895,0,0,0
6,2,55.43867109360268,44.43867109360268,1.0,2,17,2015,0.243204519,5,1564,0,540.0,0,0,157522.57417566865,0,0,0
58,1,36.75664795759671,21.46889743293031,6.0,1,9,1971,0.050755569,24,5469,1,145.0,0,1,135273.8047917616,0,0,0
7,1,34.90787473420694,22.550635258739604,5.0,7,9,1961,0.130617806,39,10418,9,900.0,1,9,91168.98577670944,0,0,0
6,1,52.01051445895646,46.617110857630024,1.0,18,25,2014,0.243204519,5,1564,0,540.0,0,0,154196.6194041068,0,0,0
62,3,96.00947874660594,46.96048008775955,7.0,4,8,2014,0.072157581,2,629,1,900.0,0,0,209637.15800739406,0,0,1
39,2,61.41333218372133,32.02515957076818,8.0,20,22,1995,0.428825818,25,5011,8,730.0,0,2,172947.18054472376,0,0,0
18,1,39.042295340168906,20.841588059991828,9.0,8,25,2001,0.0,30,5562,0,900.0,0,5,171277.0858440207,0,0,1
11,2,60.95074840098357,33.223170627303126,9.0,5,16,2003,0.038692987000000005,28,6533,1,1015.0,2,5,320990.6906201816,0,0,0
22,2,49.2211774041329,28.144575366989518,9.0,12,14,1977,0.118537385,30,6207,1,1183.0,1,0,230797.64623393788,0,0,0
1,1,39.8390494495133,21.28076439971745,7.0,4,12,2009,0.036270089,6,1318,1,200.0,1,1,135154.82663082387,0,0,0
151,2,54.67036860435721,33.62562400010708,8.0,17,17,1987,0.236108458,16,3893,27,900.0,3,10,303278.1628773265,0,0,0
52,3,79.1579100784828,47.39357760129629,10.0,20,22,2005,0.371148999,34,7065,1,750.0,2,5,401305.56697146,0,0,0
61,3,81.10303894581519,49.3102778080669,8.0,4,4,1960,0.298204575,16,4048,3,900.0,1,3,260456.0046923089,0,0,0
27,3,86.97575687856055,66.97575687856055,10.0,8,17,2018,0.072157581,2,629,1,900.0,0,0,256214.70343850408,0,0,1
140,2,46.79168950198928,32.333798587961724,5.0,5,5,1961,0.0,33,7425,1,900.0,2,5,254690.72547171358,0,0,0
94,1,39.11920389390209,20.28876847969713,9.0,14,16,1976,0.521867054,25,6149,0,900.0,0,0,143701.4821522567,0,0,0
9,3,59.83317862008071,37.05930768913788,5.0,3,9,1975,0.13012277,8,1986,0,900.0,0,0,198328.57331796692,0,0,0
1,1,48.060539482967826,21.66392883217304,1.0,1,1,1977,0.007122317,1,264,0,900.0,0,1,124591.33373707072,0,0,0
102,1,409.42518142564927,389.42518142564927,10.0,4,4,2016,0.23861713,26,3889,6,705.0,3,6,90470.43083023836,0,0,0
31,2,48.87786114039445,28.86534270621728,7.0,7,9,1965,0.151346216,32,5889,10,830.0,4,1,240956.17448251825,0,1,0
133,3,83.19717936568077,54.76735239814225,8.0,8,8,1961,0.042307271,17,2810,9,4849.0,3,6,479612.5252304203,0,0,0
21,3,60.3085119968384,41.10074449880712,5.0,7,9,1972,0.394094211,3,662,0,35.0,0,0,182436.67877127265,0,0,0
59,2,62.812829023046426,37.26458260925048,10.0,10,22,1995,0.019508796,37,7687,11,176.0,5,5,365466.2161184495,0,0,0
94,3,56.79179803548018,37.355487123839325,6.0,2,9,1972,0.282797669,33,8667,2,900.0,0,6,249188.2754434048,0,0,0
46,1,43.64693322450479,22.22262468683919,8.0,11,12,1986,0.188783766,31,6137,4,900.0,0,1,186021.7818557031,0,0,0
58,1,54.72812420298466,21.66392883217304,1.0,5,9,1977,0.43788524,23,5735,3,1084.0,0,5,102859.93435873164,0,0,0
138,3,77.20139689190843,46.6228775259396,13.0,13,17,2010,0.0,36,6714,2,2672.0,0,2,316414.7806969668,0,0,0
53,1,39.24682286778837,21.66392883217304,1.0,4,19,1977,0.049637257,34,7759,0,229.0,1,3,203671.17529058503,0,0,0
24,2,65.07898897519843,27.62686148396968,7.0,5,5,1959,0.111627393,50,12238,8,1970.0,2,3,284889.7728782213,0,0,0
21,1,37.64721904848749,24.60783550650484,6.0,7,9,1970,0.194489265,47,8004,3,125.0,3,5,147514.7194294972,0,0,0
27,1,46.03279742333472,21.519250227440704,10.0,8,12,2004,0.211401214,9,1892,0,900.0,0,1,151318.95610082892,0,0,0
17,3,86.76260423285612,47.9194136926124,10.0,13,16,1981,0.000991363,33,6783,3,900.0,1,9,426602.68867166014,0,0,0
7,2,41.39112303945753,26.060757367087053,5.0,3,5,1965,0.130617806,39,10418,9,900.0,1,9,183283.83789693727,0,0,0
9,3,76.82775317700111,45.80958995963368,9.0,10,12,1984,0.136244425,11,2370,0,900.0,0,1,113423.37755958215,0,0,0
1,2,65.29057652330171,32.5521342349919,1.0,10,17,1977,0.007122317,1,264,0,900.0,0,1,202963.90807159824,0,0,0
22,1,41.67729238858736,21.66392883217304,1.0,17,17,2015,0.118537385,30,6207,1,1183.0,1,0,122246.60499657113,0,0,0
23,1,32.01077560636119,16.010775606361193,6.0,14,17,2016,0.034656082000000005,0,168,0,900.0,0,0,67319.23103598473,0,0,0
27,2,58.583769326466026,32.5521342349919,6.0,6,19,1977,0.211401214,9,1892,0,900.0,0,1,123659.19010464227,0,0,0
94,1,33.171547703935,19.81023696973685,6.0,8,9,1974,0.127375905,43,8429,3,900.0,3,9,152528.75040962346,0,0,0
120,2,43.8865210357901,28.49189780791887,6.0,3,9,1970,0.341071945,27,5664,48,2300.0,3,11,294050.4068172783,0,0,0
29,2,39.83197570488014,27.608731963680967,6.0,11,12,1969,0.040242764,25,3478,11,2729.0,3,1,208323.43117251663,0,0,0
30,2,63.08267808933518,32.5521342349919,1.0,25,25,1977,7.81528e-05,22,6398,141,1046.0,3,23,176123.90121454245,0,0,0
1,3,81.68716016969981,46.96048008775955,1.0,7,17,1977,0.007122317,1,264,0,900.0,0,1,218492.7193784044,0,0,0
1,2,63.921697644810706,52.921697644810706,1.0,9,17,1977,0.007122317,1,264,0,900.0,0,1,206645.58262853386,0,0,0
27,2,66.45264840235025,32.5521342349919,6.0,4,16,1977,0.017647053,2,469,0,900.0,0,0,178312.31128323273,0,0,0
9,1,43.303458148530304,21.519086854216226,8.0,12,14,1992,0.161531741,25,5648,1,30.0,2,4,136744.3408267216,0,0,0
58,3,82.0275197430044,44.76732427074656,12.0,8,17,2007,0.050755569,24,5469,1,145.0,0,1,367106.4598020981,0,0,0
52,3,80.84385276662192,78.20503169757481,1.0,15,17,1977,0.371148999,34,7065,1,750.0,2,5,182886.61092346074,0,0,0
81,1,46.9699848868416,19.215402246727027,9.0,9,24,2014,0.319809354,25,4756,16,2857.0,5,8,203894.398945402,0,0,0
29,1,24.711700548749093,16.62563380169983,2.0,3,9,1974,0.040242764,25,3478,11,2729.0,3,1,122959.45266071748,0,0,0
52,1,38.890495705503774,21.66392883217304,1.0,3,17,1977,0.371148999,34,7065,1,750.0,2,5,125315.17132318368,0,0,0
99,1,39.60505244177981,19.17968818818067,8.0,12,12,1975,0.012338886,35,5776,1,2078.0,2,4,142831.17655587776,0,0,0
7,2,47.836557983629504,29.006093148555664,5.0,1,14,1971,0.130617806,39,10418,9,900.0,1,9,169061.6695600325,0,0,0
124,1,37.90861807093012,18.75117945707934,8.0,15,15,1977,0.122090347,29,6566,7,1894.0,4,0,209729.99929386977,0,0,0
11,1,31.30944530308472,24.479166333965825,5.0,1,5,1969,0.038692987000000005,28,6533,1,1015.0,2,5,134975.00657264795,0,0,0
45,3,77.10526005979312,75.44722200484222,1.0,16,24,2017,0.195781053,23,5212,6,900.0,3,2,417664.8974412597,0,0,0
67,1,31.229791662363787,19.814743499903802,7.0,8,12,1977,0.0077202819999999985,38,4788,2,900.0,0,4,173950.31331834462,0,0,0
2,1,31.02940082185993,18.27646836851717,5.0,2,5,1968,0.0,33,7425,1,900.0,2,5,133795.85137154313,0,0,0
21,2,42.52215855257442,24.914267868803787,7.0,2,12,1969,0.034331497,25,5487,3,900.0,0,4,174539.65941617265,0,0,0
62,1,45.089493654811214,21.66392883217304,1.0,10,17,1977,0.072157581,2,629,1,900.0,0,0,125740.19208864965,0,0,1
93,1,33.40029358714006,19.70113498477317,6.0,2,9,1978,0.050900058,43,10621,1,30.0,2,3,124346.85246518813,0,0,0
46,1,32.13423333510037,18.591199598031718,6.0,5,12,1971,0.0,47,11319,0,1145.0,3,5,172887.52455463458,0,0,0
6,1,40.0229989892845,21.66392883217304,1.0,3,17,1977,0.243204519,5,1564,0,540.0,0,0,132042.52276253962,0,0,0
86,2,43.03637245743865,33.57689452407358,5.0,1,5,1965,0.161975568,31,7010,5,4508.0,3,7,184324.1035265157,0,1,0
96,2,55.40513020117144,35.38808719744504,9.0,4,8,1998,0.041116354,53,14892,4,900.0,1,4,202248.0479051063,0,0,0
27,3,81.16120726809754,79.1963850133493,1.0,10,19,2018,0.211401214,9,1892,0,900.0,0,1,168215.22861001766,0,0,0
3,3,123.45676866099636,61.48816013459994,17.0,15,15,2014,0.050900058,43,10621,1,30.0,2,3,259439.4356178352,0,0,0
81,3,77.42174158395197,46.96048008775955,7.0,4,5,1960,0.319809354,25,4756,16,2857.0,5,8,78388.8061857356,0,0,0
11,1,36.683698478447,23.612257578778333,9.0,7,12,1974,0.00016967599999999998,36,5992,0,900.0,1,1,167687.5002145933,0,0,0
27,1,47.004020036941135,21.66392883217304,1.0,11,12,1977,0.072157581,2,629,1,900.0,0,0,185252.70176315773,0,0,1
23,1,33.8633239632085,17.8633239632085,6.0,5,5,1977,0.034656082000000005,0,168,0,900.0,0,0,66883.28031837584,0,0,0
87,2,55.89049591708658,36.004537796287266,9.0,10,16,1977,0.100455735,43,7227,0,900.0,1,6,257211.13828511466,0,0,1
61,2,47.47107346074108,29.609720798263826,5.0,3,9,1982,0.300322518,52,10311,6,900.0,1,9,214443.64536911628,0,0,0
45,2,66.24383283139426,32.5521342349919,6.0,16,17,1977,0.195781053,23,5212,6,900.0,3,2,371285.58116073493,0,0,0
22,2,48.94337940659743,31.446667800098766,5.0,4,5,1963,0.000995363,42,7651,1,900.0,1,5,163202.8741746016,0,0,0
27,2,68.28538763097873,32.42083386038126,12.0,6,18,2015,0.072157581,2,629,1,900.0,0,0,99068.37283122004,0,0,1
143,2,53.866702762449954,34.449673663567,7.0,4,5,1958,0.049863387,18,3746,9,75.0,3,1,294083.54997533344,0,0,0
88,3,92.71954936041391,46.96048008775955,1.0,13,22,1977,0.127375905,43,8429,3,900.0,3,9,328241.7478354388,0,0,0
6,2,66.00155533764014,32.5521342349919,6.0,11,17,1977,0.243204519,5,1564,0,540.0,0,0,173732.18259483034,0,0,0
69,3,87.51482882670771,52.578705265448676,10.0,5,17,2005,0.000991363,33,6783,3,900.0,1,9,396428.62435090134,0,0,0
9,3,73.76226290882235,46.59325665382011,9.0,15,22,1979,0.136244425,11,2370,0,900.0,0,1,247185.7305233828,0,0,0
1,1,42.0667959897241,21.66392883217304,6.0,12,17,1977,0.007122317,1,264,0,900.0,0,1,133112.9822283021,0,0,0
46,2,59.78316220300008,33.35681783392876,11.0,13,14,2003,0.0,47,11319,0,1145.0,3,5,341297.3172038725,0,0,0
23,1,43.98777277970704,21.66392883217304,1.0,24,25,1977,0.075778755,6,1437,3,900.0,0,2,110127.1994120511,0,0,0
101,4,99.4628535083925,71.1705787244301,9.0,4,5,1957,0.225824954,41,6558,7,1548.0,3,2,142044.90616341983,1,0,0
27,1,40.490420824536365,21.66392883217304,6.0,20,22,2019,0.211401214,9,1892,0,900.0,0,1,120221.58184285506,0,0,0
23,2,67.08737517470782,32.5521342349919,1.0,13,16,1977,0.075778755,6,1437,3,900.0,0,2,177297.20509252066,0,0,0
7,1,32.712188479732994,17.725535226969196,5.0,3,5,1963,0.035145267,42,9292,3,2620.0,0,3,156935.28802483654,0,0,0
23,3,69.22548641222149,45.639937306371955,8.0,2,4,2017,0.034656082000000005,0,168,0,900.0,0,0,110601.73057260754,0,0,0
47,1,41.843219817900525,20.79854822210103,8.0,13,17,2006,0.101872465,23,4583,3,900.0,3,3,180046.29875849796,0,0,0
21,5,114.31375247457301,88.49265048214298,9.0,6,7,1960,0.034331497,25,5487,3,900.0,0,4,499830.93757713045,0,0,0
167,2,60.09059829484796,33.452413883438844,9.0,12,15,1984,0.050272014,21,4231,14,1020.0,0,3,441533.42086001276,0,0,0
43,2,58.75704703037016,34.60528564842421,8.0,12,17,2004,7.81528e-05,22,6398,141,1046.0,3,23,625678.6449938916,0,0,0
21,1,36.133552521516734,21.64202792587614,9.0,3,12,1969,0.194489265,47,8004,3,125.0,3,5,161789.5602273999,0,0,0
30,1,48.57790629263304,21.66392883217304,1.0,6,25,1977,7.81528e-05,22,6398,141,1046.0,3,23,150822.68156426848,0,0,0
67,3,62.715263095074256,40.78291059417039,6.0,3,9,1976,0.100455735,43,7227,0,900.0,1,6,236123.69832419808,0,0,1
94,3,77.32527502556792,48.10166861682139,10.0,7,16,1982,0.282797669,33,8667,2,900.0,0,6,354690.49127100507,0,0,0
77,3,68.37620698209314,48.253463187776205,6.0,6,12,1975,6.99893e-05,46,10309,1,240.0,1,16,302175.1188943517,0,0,0
62,2,79.84318472214741,32.5521342349919,1.0,11,17,2018,0.072157581,2,629,1,900.0,0,0,190552.32463566848,0,0,1
1,1,40.04453337443079,21.66392883217304,6.0,5,17,1977,0.007122317,1,264,0,900.0,0,1,145682.92485318286,0,0,0
61,2,46.299574238552935,28.619228817585768,6.0,3,9,1978,0.300322518,52,10311,6,900.0,1,9,197442.3087341575,0,0,0
52,1,40.82028613190084,29.820286131900843,1.0,4,17,1977,0.371148999,34,7065,1,750.0,2,5,132376.63712946035,0,0,0
62,1,53.58001145121727,21.66392883217304,9.0,14,17,1977,0.072157581,2,629,1,900.0,0,0,134850.66830939075,0,0,1
1,1,42.55491570422315,26.55491570422315,6.0,8,17,1977,0.007122317,1,264,0,900.0,0,1,147248.59096342878,0,0,0
8,3,54.21417436496355,43.6099610496654,6.0,3,9,1981,0.219006007,28,6746,3,900.0,1,4,224248.3813696932,0,0,0
31,2,55.823389603773755,37.81567688775157,8.0,10,10,1961,0.151346216,32,5889,10,830.0,4,1,318154.4751696618,0,1,0
118,1,56.403257043733426,38.358511433651564,14.0,7,30,2012,0.21843974,21,4472,6,1450.0,4,7,211492.27887569176,0,0,1
17,2,46.421150020511725,30.59530277381665,1.0,7,9,1962,0.0,18,3374,5,620.0,1,2,233488.34286951175,0,0,0
37,3,62.2140505258346,42.259221951636746,5.0,8,9,1972,0.127811589,28,7287,5,320.0,1,3,134534.6515127899,0,0,0
27,2,60.669566488697825,32.5521342349919,1.0,12,14,1977,0.211401214,9,1892,0,900.0,0,1,137434.45501347998,0,0,0
1,3,87.11627882777101,40.09436521410278,15.0,8,18,2019,0.007122317,1,264,0,900.0,0,1,293992.26217514946,0,0,0
11,1,39.69866030713204,25.57071474149993,7.0,5,9,1982,0.038692987000000005,28,6533,1,1015.0,2,5,163496.96624300705,0,0,0
27,1,47.43986702137994,36.43986702137994,1.0,10,22,2015,0.211401214,9,1892,0,900.0,0,1,117344.43405567322,0,0,0
31,3,60.607670184179646,47.817762917779206,6.0,8,9,1974,0.151346216,32,5889,10,830.0,4,1,240371.52263436673,0,1,0
163,3,63.89884356374418,46.95950712982271,6.0,12,12,1976,0.007658515,35,7077,56,2301.0,3,19,302065.2961465718,0,0,0
15,1,55.026109019078255,25.258206212365213,10.0,17,17,2007,0.158249043,21,5731,0,900.0,1,0,185251.8177575307,0,0,0
23,1,37.71082273646513,21.66392883217304,1.0,3,4,2016,0.034656082000000005,0,168,0,900.0,0,0,96563.36781006184,0,0,0
19,3,83.48934429592168,45.311574420157406,9.0,16,25,2004,0.000991363,33,6783,3,900.0,1,9,482254.9353252193,0,0,0
46,2,45.30402305426655,31.332939316450783,5.0,5,5,1969,0.0,47,11319,0,1145.0,3,5,191826.257759833,0,0,0
62,1,53.810967857588345,21.66392883217304,6.0,4,8,1977,0.072157581,2,629,1,900.0,0,0,125797.83259904615,0,0,1
46,1,36.48465954313691,22.060771230895252,6.0,9,9,1970,0.0,47,11319,0,1145.0,3,5,186422.94788493039,0,0,0
9,3,55.564168714853146,35.75858476248393,6.0,9,9,1976,0.13012277,8,1986,0,900.0,0,0,200653.92013896428,0,0,0
16,3,52.7188235101493,36.56374284483122,6.0,7,9,1980,0.037177818,52,11217,1,2300.0,1,7,245401.57658326448,0,0,0
62,3,104.01956565553779,46.96048008775955,1.0,3,17,1977,0.072157581,2,629,1,900.0,0,0,240769.9990833252,0,0,1
2,1,37.399443419034206,22.253301904677826,9.0,6,12,1978,0.035145267,42,9292,3,2620.0,0,3,178631.00196014837,0,0,0
1,1,47.402411525552864,21.66392883217304,6.0,14,18,1977,0.007122317,1,264,0,900.0,0,1,174740.30122446205,0,0,0
23,1,38.934576475510134,21.66392883217304,1.0,17,17,1977,0.075778755,6,1437,3,900.0,0,2,107528.2028809254,0,0,0
35,1,35.86895351723163,19.586918578029607,9.0,16,16,1984,0.089039719,33,7976,5,900.0,0,11,185193.8403765142,0,0,0
27,1,41.657939566765535,21.66392883217304,1.0,9,19,1977,0.211401214,9,1892,0,900.0,0,1,98374.91852542637,0,0,0
74,1,39.52630754321898,22.613150018192172,7.0,11,14,2006,0.371148999,34,7065,1,750.0,2,5,175002.66508503028,0,0,0
27,3,90.77443746318869,89.27464245199961,1.0,3,3,1977,0.072157581,2,629,1,900.0,0,0,183516.61093991846,0,0,1
30,3,80.3582588989906,77.20125433519459,1.0,14,18,2014,7.81528e-05,22,6398,141,1046.0,3,23,177710.60140096094,0,0,0
27,1,41.25433507871133,21.66392883217304,1.0,5,19,2014,0.211401214,9,1892,0,900.0,0,1,94519.89966429867,0,0,0
107,2,54.3048175325791,27.901203738265703,9.0,16,22,2010,0.174739084,17,3379,9,100.0,0,3,278975.6739081099,0,0,0
90,2,43.0686793877987,29.870670509833413,5.0,3,5,1970,0.246031548,22,3151,4,2715.0,3,3,164773.17474846955,0,1,0
75,1,35.288203746132524,19.309902376027935,9.0,12,12,1970,0.307466659,30,5048,9,325.0,2,5,155277.47763336738,0,1,0
5,3,57.60796465343496,38.95567180519969,5.0,3,9,1974,0.150817539,16,3433,4,2643.0,4,5,258091.8836793889,0,0,0
13,2,62.854074419497394,34.774752417300995,10.0,14,18,2003,0.090799103,74,19083,2,900.0,5,15,297804.6818923344,0,0,0
11,2,56.5448294744379,34.98594586700245,9.0,13,16,1978,0.00016967599999999998,36,5992,0,900.0,1,1,226946.81833905604,0,0,0
111,2,48.658940748093755,33.02350632968772,6.0,8,12,1973,0.135649789,46,7960,6,350.0,3,11,227089.73603819922,0,0,0
12,2,59.602541217876784,33.69093293477932,10.0,4,17,1997,0.090799103,74,19083,2,900.0,5,15,284437.5431828529,0,0,0
74,1,37.055552936926816,21.66392883217304,1.0,4,8,1977,0.075778755,6,1437,3,900.0,0,2,125991.11683969287,0,0,0
91,1,32.462447155967304,24.20427830076569,5.0,6,7,1967,0.000995363,42,7651,1,900.0,1,5,153831.04501308108,0,0,0
34,1,41.919989824888745,20.628010467839687,8.0,18,21,1994,0.069753361,53,13670,4,900.0,1,11,197594.28380712555,0,0,0
23,1,40.30014206702012,21.66392883217304,1.0,16,17,1977,0.075778755,6,1437,3,900.0,0,2,112243.0784346032,0,0,0
27,3,85.16395410749105,51.25388725525877,10.0,3,12,2000,0.041116354,53,14892,4,900.0,1,4,229134.30144646173,0,0,0
6,1,48.598062806622636,21.66392883217304,6.0,25,25,1977,0.243204519,5,1564,0,540.0,0,0,151846.93589895096,0,0,0
23,1,39.85619521623129,21.66392883217304,1.0,6,17,1977,0.075778755,6,1437,3,900.0,0,2,110736.0103826448,0,0,0
